,Symbol,Company Name,Market Cap,% Change,Volume,Revenue
357,ZYME,Zymeworks Inc.,807.30M,-2.53%,124743,76.01M
358,LAB,Standard BioTools Inc.,806.53M,0.72%,272548,106.34M
359,FATE,"Fate Therapeutics, Inc.",805.81M,-1.79%,361502,63.53M
360,HSTM,"HealthStream, Inc.",802.05M,0.94%,12448,279.06M
361,EMBC,Embecta Corp.,792.86M,0.44%,28061,1.12B
362,ATXS,"Astria Therapeutics, Inc.",787.86M,2.44%,122654,-
363,BLFS,"BioLife Solutions, Inc.",786.41M,0.63%,43696,143.27M
364,AUPH,Aurinia Pharmaceuticals Inc.,785.28M,1.20%,255952,175.51M
365,ATRI,Atrion Corporation,775.74M,-0.79%,402,169.33M
366,YMAB,"Y-mAbs Therapeutics, Inc.",771.35M,-6.78%,153076,84.82M
367,CVAC,CureVac N.V.,768.06M,2.77%,212199,45.62M
368,ALXO,ALX Oncology Holdings Inc.,762.81M,-2.89%,134508,-
369,NVAX,"Novavax, Inc.",762.74M,2.20%,1287076,983.71M
370,MD,"Pediatrix Medical Group, Inc.",759.63M,-1.55%,92562,1.99B
371,CRON,Cronos Group Inc.,758.79M,1.26%,502290,87.24M
372,PHAR,Pharming Group N.V.,758.38M,1.26%,1236,232.68M
373,CCCC,"C4 Therapeutics, Inc.",754.61M,-0.14%,878736,20.76M
374,EDIT,"Editas Medicine, Inc.",749.41M,0.22%,389952,78.12M
375,TRML,"Tourmaline Bio, Inc.",746.59M,-0.74%,55045,-
376,PRAX,"Praxis Precision Medicines, Inc.",741.21M,-1.80%,6443,2.45M
377,IGMS,"IGM Biosciences, Inc.",735.42M,-4.88%,29702,2.13M
378,ACCD,"Accolade, Inc.",735.37M,0.58%,64175,388.49M
379,APLT,"Applied Therapeutics, Inc.",733.80M,-10.68%,643836,9.99M
380,AVTE,"Aerovate Therapeutics, Inc.",733.78M,-5.32%,7972,-
381,SVRA,Savara Inc.,732.18M,-4.62%,146879,-
382,SLRN,"Acelyrin, Inc.",728.10M,5.61%,787657,-
383,FUSN,Fusion Pharmaceuticals Inc.,727.68M,-1.74%,79357,2.21M
384,NRIX,"Nurix Therapeutics, Inc.",726.08M,-2.29%,241268,76.99M
385,SIBN,"SI-BONE, Inc.",719.86M,0.68%,73566,138.89M
386,CGEM,"Cullinan Oncology, Inc.",718.29M,0.51%,60414,-
387,NKTX,"Nkarta, Inc.",717.93M,-1.57%,156112,-
388,OLMA,"Olema Pharmaceuticals, Inc.",716.26M,2.38%,122460,-
389,VREX,Varex Imaging Corporation,714.08M,-0.48%,19011,877.80M
390,ABVX,Abivax SA,705.31M,-2.01%,44306,-
391,MRSN,"Mersana Therapeutics, Inc.",701.13M,1.47%,880014,36.86M
392,CMPS,COMPASS Pathways plc,698.79M,1.19%,221924,-
393,CATX,"Perspective Therapeutics, Inc.",698.29M,2.10%,1034444,8.17M
394,MLYS,"Mineralys Therapeutics, Inc.",697.16M,-0.99%,10877,-
395,LBPH,"Longboard Pharmaceuticals, Inc.",695.12M,0.86%,68897,-
396,PRTC,PureTech Health plc,690.26M,-,81,15.62M
397,FULC,"Fulcrum Therapeutics, Inc.",686.24M,1.44%,88979,2.81M
398,COGT,"Cogent Biosciences, Inc.",684.79M,0.15%,200854,-
399,FLGT,"Fulgent Genetics, Inc.",682.37M,1.16%,25794,289.21M
400,OPK,"OPKO Health, Inc.",667.37M,-0.63%,1521252,863.50M
401,INNV,InnovAge Holding Corp.,665.91M,0.61%,438,720.80M
402,EXAI,Exscientia plc,662.18M,6.98%,223749,29.47M
403,ANAB,"AnaptysBio, Inc.",659.06M,-2.00%,43951,14.96M
404,TVTX,"Travere Therapeutics, Inc.",659.01M,-2.66%,147882,145.24M
405,CCRN,"Cross Country Healthcare, Inc.",657.36M,-2.93%,30014,2.02B
406,CRBU,"Caribou Biosciences, Inc.",656.16M,-0.61%,114074,34.61M
407,LRMR,"Larimar Therapeutics, Inc.",649.16M,-4.90%,221999,-
408,KIDS,OrthoPediatrics Corp.,646.94M,3.14%,28048,148.73M
409,SILK,"Silk Road Medical, Inc",642.46M,-2.13%,243136,177.13M
410,LYEL,"Lyell Immunopharma, Inc.",637.78M,-3.39%,185573,130.00K
411,ALEC,"Alector, Inc.",635.78M,-1.96%,93516,97.06M
412,OABI,"OmniAb, Inc.",633.84M,-1.19%,74543,64.69M
413,AVBP,"ArriVent BioPharma, Inc.",627.63M,0.13%,20434,-
414,RVNC,"Revance Therapeutics, Inc.",626.33M,2.91%,393560,234.04M
415,CALT,Calliditas Therapeutics AB (publ),620.31M,-2.20%,1042,105.88M
416,ELVN,"Enliven Therapeutics, Inc.",612.82M,-0.67%,5566,-
417,CDNA,"CareDx, Inc",610.47M,-3.60%,117896,280.32M
418,KALV,"KalVista Pharmaceuticals, Inc.",597.02M,-2.16%,115872,-
419,NNOX,Nano-X Imaging Ltd.,589.45M,-5.73%,732678,9.64M
420,VTYX,"Ventyx Biosciences, Inc.",587.65M,-17.34%,3360364,-
421,MPLN,MultiPlan Corporation,581.42M,-0.25%,212464,961.52M
422,CSTL,"Castle Biosciences, Inc.",570.69M,-1.59%,28993,219.79M
423,ABSI,Absci Corporation,562.96M,-2.19%,387329,6.94M
424,PIII,P3 Health Partners Inc.,562.67M,-,26578,1.18B
425,IRMD,IRadimed Corporation,558.68M,-1.04%,10930,65.56M
426,ALT,"Altimmune, Inc.",558.24M,-3.66%,838150,279.00K
427,NVRO,Nevro Corp.,555.80M,-1.90%,64322,425.17M
428,URGN,UroGen Pharma Ltd.,555.28M,-1.58%,33081,77.28M
429,REPL,"Replimune Group, Inc.",554.33M,-0.11%,113220,-
430,PNTG,"The Pennant Group, Inc.",551.93M,-0.22%,13852,544.89M
431,BMEA,"Biomea Fusion, Inc.",548.44M,5.73%,278395,-
432,NUVB,Nuvation Bio Inc.,534.47M,-1.43%,126139,-
433,LIAN,LianBio,532.75M,0.51%,48536,-
434,RDUS,"Radius Health, Inc.",532.06M,0.16%,24024,2.96B
435,OSUR,"OraSure Technologies, Inc.",531.29M,-2.14%,114711,452.67M
436,PLSE,"Pulse Biosciences, Inc.",530.98M,17.74%,130623,-9.00K
437,ADPT,Adaptive Biotechnologies Corporation,529.59M,5.89%,347455,170.28M
438,LXRX,"Lexicon Pharmaceuticals, Inc.",529.53M,16.13%,9334657,531.00K
439,DNTH,"Dianthus Therapeutics, Inc.",524.21M,0.18%,12682,924.00K
440,OFIX,Orthofix Medical Inc.,523.69M,0.50%,46330,746.64M
441,PAHC,Phibro Animal Health Corporation,522.09M,-3.41%,15906,982.01M
442,PHAT,"Phathom Pharmaceuticals, Inc.",519.28M,-4.62%,211082,682.00K
443,EHAB,"Enhabit, Inc.",518.34M,-3.09%,186152,1.05B
444,HCAT,"Health Catalyst, Inc.",511.84M,-1.03%,42732,295.94M
445,VYGR,"Voyager Therapeutics, Inc.",508.80M,-3.09%,190683,250.01M
446,MREO,Mereo BioPharma Group plc,502.07M,0.28%,248741,9.02M
447,TALK,"Talkspace, Inc.",501.29M,-2.17%,269237,137.87M
448,TERN,"Terns Pharmaceuticals, Inc.",501.15M,-1.36%,122781,-
449,VALN,Valneva SE,501.02M,2.34%,2212,237.46M
450,TNYA,"Tenaya Therapeutics, Inc.",492.80M,-4.06%,78245,-
451,HARP,"Harpoon Therapeutics, Inc.",492.35M,-,6624340,37.34M
452,ABUS,Arbutus Biopharma Corporation,490.01M,1.28%,110364,18.14M
453,MRNS,"Marinus Pharmaceuticals, Inc.",483.59M,0.62%,76008,30.99M
454,PETQ,"PetIQ, Inc.",480.32M,-0.09%,190524,1.10B
455,ZIMV,ZimVie Inc.,476.95M,-3.21%,79003,457.43M
456,TSHA,"Taysha Gene Therapies, Inc.",471.14M,-3.97%,613654,14.35M
457,MODV,ModivCare Inc.,470.53M,-1.96%,17308,2.76B
458,CELC,Celcuity Inc.,468.41M,-0.97%,6626,-
459,CRBP,"Corbus Pharmaceuticals Holdings, Inc.",464.43M,-6.92%,93035,-
460,PEPG,PepGen Inc.,460.73M,2.74%,6374,-
461,NYXH,Nyxoah S.A.,459.36M,0.49%,19973,4.83M
462,RENB,Renovaro Biosciences Inc.,449.68M,-0.96%,117070,-
463,CVRX,"CVRx, Inc.",448.90M,-0.79%,16219,39.30M
464,AVAH,Aveanna Healthcare Holdings Inc.,448.22M,-6.38%,23173,1.87B
465,AVXL,Anavex Life Sciences Corp.,447.51M,-1.65%,290925,-
466,ITOS,"iTeos Therapeutics, Inc.",444.10M,0.08%,27222,12.60M
467,MGX,"Metagenomi, Inc.",443.95M,1.19%,30773,17.20M
468,RCEL,"AVITA Medical, Inc.",440.36M,-0.58%,15534,51.57M
469,IVVD,"Invivyd, Inc.",438.54M,4.88%,41343,-
470,SRDX,"Surmodics, Inc.",436.62M,-0.85%,8041,138.20M
471,PGEN,"Precigen, Inc.",435.61M,-3.14%,367904,6.76M
472,STTK,"Shattuck Labs, Inc.",433.44M,-0.55%,43655,1.66M
473,ADAP,Adaptimmune Therapeutics plc,431.94M,-5.71%,587441,60.28M
474,CDMO,"Avid Bioservices, Inc.",424.34M,-2.38%,550857,140.94M
475,CBUS,"Cibus, Inc.",424.27M,-0.10%,4514,756.00K
476,TRDA,"Entrada Therapeutics, Inc.",423.11M,-4.02%,9786,87.17M
477,OCS,Oculis Holding AG,423.01M,-0.24%,1476,-
478,GHRS,GH Research PLC,421.95M,-0.25%,9891,-
479,AEON,"AEON Biopharma, Inc.",418.42M,-0.09%,1626,-
480,SLDB,Solid Biosciences Inc.,417.07M,3.95%,143279,-
481,JSPR,"Jasper Therapeutics, Inc.",415.01M,-2.32%,26028,-
482,MXCT,"MaxCyte, Inc.",414.24M,1.27%,128036,38.05M
483,TBPH,"Theravance Biopharma, Inc.",414.22M,-1.04%,24492,57.42M
484,ZYXI,"Zynex, Inc.",414.09M,0.54%,36127,185.84M
485,AURA,"Aura Biosciences, Inc.",412.80M,-0.30%,15662,-
486,ORGO,Organogenesis Holdings Inc.,410.40M,-4.82%,85901,433.14M
487,BTMD,biote Corp.,410.36M,1.06%,24909,184.14M
488,LXEO,"Lexeo Therapeutics, Inc.",410.34M,-6.68%,109394,654.00K
489,CERS,Cerus Corporation,409.70M,-1.99%,401723,186.80M
490,EPIX,ESSA Pharma Inc.,407.43M,-0.33%,17550,-
491,NGNE,Neurogene Inc.,406.51M,0.04%,15333,-
492,ESPR,"Esperion Therapeutics, Inc.",405.27M,-1.14%,733691,116.33M
493,MGTX,MeiraGTx Holdings plc,405.11M,2.35%,24865,-
494,NPCE,"NeuroPace, Inc.",403.06M,-1.90%,5829,65.42M
495,THRD,"Third Harmonic Bio, Inc.",402.42M,0.40%,13556,-
496,DCGO,DocGo Inc.,401.06M,-0.13%,75666,624.29M
497,MNMD,Mind Medicine (MindMed) Inc.,400.94M,-9.23%,1878923,-
498,CLOV,"Clover Health Investments, Corp.",395.58M,-0.81%,3564495,2.42B
499,ANRO,"Alto Neuroscience, Inc.",394.21M,6.72%,29756,-
500,HUMA,"Humacyte, Inc.",394.21M,-3.71%,179950,-
501,PSTX,"Poseida Therapeutics, Inc.",392.71M,-11.79%,891779,64.70M
502,INZY,"Inozyme Pharma, Inc.",392.18M,-2.76%,126323,-
503,CYH,"Community Health Systems, Inc.",391.07M,-2.10%,267941,12.49B
504,HRTX,"Heron Therapeutics, Inc.",390.19M,-2.50%,976395,122.84M
505,ADVM,"Adverum Biotechnologies, Inc.",389.47M,-2.93%,235838,3.60M
506,ANNX,"Annexon, Inc.",389.02M,-4.73%,92123,-
507,ANL,Adlai Nortye Ltd.,387.83M,-1.29%,234,-
508,HROW,"Harrow Health, Inc.",384.54M,-3.74%,85115,114.17M
509,VMD,"Viemed Healthcare, Inc.",384.08M,-3.08%,43111,183.01M
510,GUTS,"Fractyl Health, Inc.",381.33M,-2.52%,86755,-
511,AXGN,"AxoGen, Inc.",378.05M,-2.29%,44702,159.01M
512,KRRO,"Korro Bio, Inc.",374.13M,1.29%,2304,-
513,ACIU,AC Immune SA,373.47M,-1.32%,12752,1.09K
514,NAUT,"Nautilus Biotechnology, Inc.",372.79M,-6.04%,22283,-
515,ANIK,"Anika Therapeutics, Inc.",372.17M,0.24%,5975,163.31M
516,TCMD,"Tactile Systems Technology, Inc.",371.47M,0.10%,47863,274.42M
517,AMRN,Amarin Corporation plc,370.49M,-0.21%,99711,306.91M
518,ADCT,ADC Therapeutics SA,362.89M,4.22%,124941,122.57M
519,AQST,"Aquestive Therapeutics, Inc.",357.71M,-1.43%,1134770,50.58M
520,SNDL,SNDL Inc.,355.37M,-0.37%,826199,685.16M
521,PROC,Procaps Group S.A.,354.27M,-1.88%,430,414.10M
522,SPOK,"Spok Holdings, Inc.",354.20M,-0.91%,16733,139.03M
523,KMDA,Kamada Ltd.,351.15M,-4.63%,28238,142.52M
524,LUNG,Pulmonx Corporation,350.30M,-2.53%,35859,68.68M
525,ATAI,Atai Life Sciences N.V.,348.62M,-0.24%,400650,334.00K
526,AIRS,"AirSculpt Technologies, Inc.",347.40M,-0.66%,5284,195.92M
527,SIGA,"SIGA Technologies, Inc.",345.51M,-0.93%,37203,34.79M
528,ERAS,"Erasca, Inc.",344.48M,-0.66%,100855,-
529,BVS,Bioventus Inc.,340.02M,-1.48%,8527,502.76M
530,STOK,"Stoke Therapeutics, Inc.",338.03M,-1.98%,12455,9.25M
531,AVIR,"Atea Pharmaceuticals, Inc.",336.66M,0.63%,75061,-
532,SHCR,"Sharecare, Inc.",334.80M,-1.31%,60910,239.56M
533,SENS,"Senseonics Holdings, Inc.",331.72M,-0.83%,361864,22.39M
534,NBTX,Nanobiotix S.A.,331.66M,-9.80%,1237,7.41M
535,XERS,"Xeris Biopharma Holdings, Inc.",330.06M,-4.04%,765023,163.91M
536,FBLG,"FibroBiologics, Inc.",327.98M,-8.18%,6284,-
537,IMMP,Immutep Limited,326.93M,-4.00%,36357,4.58M
538,ENTA,"Enanta Pharmaceuticals, Inc.",325.80M,0.26%,9805,73.62M
539,KOD,Kodiak Sciences Inc.,324.28M,-2.10%,117147,-
540,QSI,Quantum-Si incorporated,316.15M,-9.87%,538308,1.08M
541,RAPT,"RAPT Therapeutics, Inc.",315.96M,-4.07%,175251,-
542,GLUE,"Monte Rosa Therapeutics, Inc.",315.01M,5.25%,23596,-
543,TCRX,"TScan Therapeutics, Inc.",313.63M,1.22%,5991,21.05M
544,LFMD,"LifeMD, Inc.",313.63M,-0.38%,142435,135.81M
545,IPSC,"Century Therapeutics, Inc.",313.54M,0.19%,5580,2.49M
546,SMTI,Sanara MedTech Inc.,311.83M,0.49%,3868,62.62M
547,GOSS,"Gossamer Bio, Inc.",311.30M,0.36%,1244217,-
548,SOPH,SOPHiA GENETICS SA,308.88M,-0.85%,8574,62.37M
549,SERA,"Sera Prognostics, Inc.",298.64M,3.99%,46046,330.00K
550,AMWL,American Well Corporation,297.93M,0.87%,112826,259.05M
551,OPRX,OptimizeRx Corporation,293.53M,-0.06%,21771,62.81M
552,VSTM,"Verastem, Inc.",292.35M,0.48%,15318,-
553,BLUE,"bluebird bio, Inc.",289.11M,-5.00%,4888528,21.73M
554,ARAY,Accuray Incorporated,287.59M,-2.07%,62636,447.48M
555,OPT,Opthea Limited,285.24M,0.30%,915,385.28K
556,STRO,"Sutro Biopharma, Inc.",284.65M,-1.28%,626733,48.64M
557,XOMA,XOMA Corporation,284.05M,5.06%,5327,4.76M
558,FHTX,Foghorn Therapeutics Inc.,280.51M,-0.91%,22515,34.16M
559,LYRA,"Lyra Therapeutics, Inc.",279.11M,2.45%,48665,1.42M
560,HOWL,"Werewolf Therapeutics, Inc.",278.22M,2.53%,26356,19.94M
561,CGC,Canopy Growth Corporation,277.90M,0.66%,788318,248.53M
562,EDAP,EDAP TMS S.A.,276.96M,-1.87%,6701,60.13M
563,AKBA,"Akebia Therapeutics, Inc.",276.93M,3.40%,1103997,193.61M
564,OMER,Omeros Corporation,275.35M,-2.51%,97968,-
565,RIGL,"Rigel Pharmaceuticals, Inc.",275.34M,-1.59%,306004,116.88M
566,AGEN,Agenus Inc.,267.62M,-0.22%,709587,100.90M
567,CHRS,"Coherus BioSciences, Inc.",266.16M,-3.14%,542925,211.07M
568,TLSI,"TriSalus Life Sciences, Inc.",264.13M,-0.55%,3153,25.19M
569,CGEN,Compugen Ltd.,263.22M,-1.02%,306720,33.46M
570,FENC,Fennec Pharmaceuticals Inc.,262.03M,-0.41%,12794,13.05M
571,GRTS,"Gritstone bio, Inc.",259.87M,3.40%,641875,16.34M
572,ME,23andMe Holding Co.,258.36M,5.08%,1151598,247.99M
573,PBYI,"Puma Biotechnology, Inc.",257.91M,0.37%,68036,235.64M
574,OCGN,"Ocugen, Inc.",253.42M,1.21%,1248232,-
575,ABOS,"Acumen Pharmaceuticals, Inc.",253.07M,1.72%,141563,-
576,UTMD,"Utah Medical Products, Inc.",251.56M,0.04%,4141,51.47M
577,CMPX,"Compass Therapeutics, Inc.",249.87M,3.32%,56639,-
578,QURE,uniQure N.V.,249.72M,2.01%,195535,15.84M
579,PYXS,"Pyxis Oncology, Inc.",249.54M,5.15%,153744,-
580,TELO,"Telomir Pharmaceuticals, Inc.",248.25M,-4.14%,2329,-
581,RPTX,Repare Therapeutics Inc.,246.77M,-1.03%,3991,51.13M
582,AKYA,"Akoya Biosciences, Inc.",245.70M,-0.20%,68125,96.63M
583,BFLY,"Butterfly Network, Inc.",245.60M,-1.69%,284081,65.90M
584,LCTX,"Lineage Cell Therapeutics, Inc.",245.09M,6.92%,466271,8.95M
585,CDXS,"Codexis, Inc.",243.95M,6.63%,163176,70.14M
586,PRLD,Prelude Therapeutics Incorporated,242.75M,-3.73%,44866,-
587,TSVT,"2seventy bio, Inc.",242.19M,-5.40%,349210,100.39M
588,SGHT,"Sight Sciences, Inc.",239.76M,-2.05%,15286,82.85M
589,ZVRA,"Zevra Therapeutics, Inc.",239.03M,-0.74%,31184,16.56M
590,INO,"Inovio Pharmaceuticals, Inc.",237.91M,16.11%,626523,832.01K
591,SCLX,Scilex Holding Company,235.67M,-1.41%,146378,45.20M
592,LFCR,"Lifecore Biomedical, Inc.",234.04M,0.50%,5443,157.39M
593,GBIO,Generation Bio Co.,233.33M,-3.56%,93520,5.90M
594,AMLX,"Amylyx Pharmaceuticals, Inc.",227.75M,-0.30%,7426416,380.79M
595,OMGA,"Omega Therapeutics, Inc.",226.63M,1.22%,100665,2.84M
596,ANGO,"AngioDynamics, Inc.",225.98M,-1.76%,68864,329.54M
597,OBIO,"Orchestra BioMed Holdings, Inc.",223.40M,-0.88%,17300,3.60M
598,VNDA,Vanda Pharmaceuticals Inc.,222.67M,1.81%,184346,192.64M
599,ELEV,"Elevation Oncology, Inc.",222.34M,-0.44%,138360,-
600,MASS,908 Devices Inc.,222.12M,-0.07%,26529,50.23M
601,INMB,"INmune Bio, Inc.",220.04M,-2.05%,16599,224.00K
602,WGS,GeneDx Holdings Corp.,218.59M,9.06%,42819,202.57M
603,NOTV,"Inotiv, Inc.",218.45M,-7.20%,147988,585.17M
604,IPHA,Innate Pharma S.A.,218.27M,-2.22%,22274,57.45M
605,MESO,Mesoblast Limited,218.18M,26.98%,9361879,7.25M
606,OVID,Ovid Therapeutics Inc.,217.70M,-1.79%,19463,391.70K
607,SNDA,"Sonida Senior Living, Inc.",216.62M,4.63%,2517,249.13M
608,STXS,"Stereotaxis, Inc.",216.13M,1.12%,27698,26.77M
609,SMLR,"Semler Scientific, Inc.",215.29M,1.22%,27371,68.18M
610,MACK,"Merrimack Pharmaceuticals, Inc.",213.68M,-0.07%,14829,-
611,ALDX,"Aldeyra Therapeutics, Inc.",213.20M,-4.97%,197263,-
612,VRCA,Verrica Pharmaceuticals Inc.,212.52M,-1.40%,7020,5.12M
613,ATNM,"Actinium Pharmaceuticals, Inc.",212.40M,-7.32%,99179,-
614,BDTX,"Black Diamond Therapeutics, Inc.",210.16M,0.99%,33221,-
615,DRTS,Alpha Tau Medical Ltd.,209.71M,-1.33%,2373,-
616,ALIM,"Alimera Sciences, Inc.",208.09M,-0.76%,4435,80.75M
617,SPRB,"Spruce Biosciences, Inc.",208.03M,5.48%,55521,7.20M
618,INFU,"InfuSystem Holdings, Inc.",206.33M,-0.15%,17963,122.84M
619,CDT,Conduit Pharmaceuticals Inc.,205.25M,1.59%,8724,-
620,CRMD,CorMedix Inc.,201.71M,-2.45%,171255,29.70K
621,IVA,Inventiva S.A.,199.61M,-1.42%,8915,24.22M
622,ACET,"Adicet Bio, Inc.",199.38M,2.47%,275443,-
623,PROF,Profound Medical Corp.,198.71M,-0.62%,10143,5.41M
624,ABEO,Abeona Therapeutics Inc.,197.44M,-0.63%,105778,3.57M
625,GLSI,"Greenwich LifeSciences, Inc.",197.22M,10.29%,36699,-
626,XBIT,XBiotech Inc.,194.80M,-1.88%,9099,300.00K
627,RANI,"Rani Therapeutics Holdings, Inc.",194.58M,-0.79%,8990,-
628,SCPH,scPharmaceuticals Inc.,192.93M,-0.65%,26470,7.50M
629,IMRX,Immuneering Corporation,192.10M,-2.90%,14173,-
630,OGI,OrganiGram Holdings Inc.,191.87M,-0.50%,147971,-
631,HBIO,"Harvard Bioscience, Inc.",191.82M,-1.13%,26460,112.25M
632,RLMD,"Relmada Therapeutics, Inc.",191.13M,-4.96%,53162,-
633,GTHX,"G1 Therapeutics, Inc.",190.01M,1.51%,116062,82.51M
634,OCEA,"Ocean Biomedical, Inc.",189.52M,-6.12%,370269,-
635,OPTN,"OptiNose, Inc.",189.26M,3.57%,115780,70.99M
636,CLLS,Cellectis S.A.,185.84M,1.90%,1044,24.41M
637,CRDF,"Cardiff Oncology, Inc.",184.96M,-6.28%,919169,488.00K
638,CAPR,"Capricor Therapeutics, Inc.",183.46M,-0.51%,312945,14.05M
639,SGMT,Sagimet Biosciences Inc.,183.40M,-1.39%,93799,2.00M
640,GRPH,"Graphite Bio, Inc.",182.86M,19.75%,2043511,-
641,VXRT,"Vaxart, Inc.",182.56M,2.10%,473734,4.16M
642,NVCT,"Nuvectis Pharma, Inc.",182.31M,0.39%,14319,-
643,TRVI,"Trevi Therapeutics, Inc.",181.36M,0.88%,43676,-
644,KPTI,Karyopharm Therapeutics Inc.,180.66M,-2.87%,232126,146.03M
645,GNFT,Genfit S.A.,180.49M,-3.58%,2117,32.69M
646,QIPT,Quipt Home Medical Corp.,179.92M,-,18259,185.18M
647,AUGX,"Augmedix, Inc.",178.68M,-4.08%,60637,40.93M
648,FGEN,"FibroGen, Inc.",177.79M,-2.78%,92170,147.75M
649,INGN,"Inogen, Inc.",177.05M,-2.57%,44162,315.66M
650,SYRS,"Syros Pharmaceuticals, Inc.",176.07M,-0.81%,19473,8.80M
651,GLYC,"GlycoMimetics, Inc.",175.79M,-2.38%,45047,-
652,JYNT,The Joint Corp.,175.25M,1.18%,95877,117.70M
653,ACB,Aurora Cannabis Inc.,174.04M,-2.83%,249682,200.73M
654,GNLX,Genelux Corporation,169.92M,0.47%,13582,238.00K
655,PDSB,PDS Biotechnology Corporation,169.85M,-0.37%,396769,-
656,PRQR,ProQR Therapeutics N.V.,169.62M,0.96%,28649,4.92M
657,VINC,"Vincerx Pharma, Inc.",169.33M,14.27%,563866,-
658,ASPI,ASP Isotopes Inc.,168.76M,-0.58%,63605,-
659,CTMX,"CytomX Therapeutics, Inc.",167.47M,-1.20%,91043,75.55M
660,NKTR,Nektar Therapeutics,166.93M,-2.67%,333189,90.12M
661,DBVT,DBV Technologies S.A.,165.09M,-4.48%,2003,15.73M
662,CLPT,"ClearPoint Neuro, Inc.",164.66M,-3.07%,34893,22.32M
663,DSGN,"Design Therapeutics, Inc.",161.29M,-1.56%,42580,-
664,SGMO,"Sangamo Therapeutics, Inc.",160.69M,-1.23%,218289,201.42M
665,CYBN,Cybin Inc.,160.44M,-0.85%,2010193,-
666,VOR,Vor Biopharma Inc.,158.67M,-2.56%,36439,-
667,MDWD,MediWound Ltd.,157.74M,-3.92%,18000,24.97M
668,XTNT,"Xtant Medical Holdings, Inc.",153.53M,-3.39%,16426,78.46M
669,ALUR,Allurion Technologies Inc.,153.33M,-,827,109.44M
670,IMAB,I-Mab,152.85M,0.54%,120147,-35.05M
671,ACHV,"Achieve Life Sciences, Inc.",150.37M,0.23%,8308,-
672,OM,"Outset Medical, Inc.",148.99M,-3.39%,165893,130.38M
673,ELMD,"Electromed, Inc.",147.92M,-,11877,51.69M
674,XFOR,"X4 Pharmaceuticals, Inc.",147.22M,1.91%,236901,-
675,MCRB,"Seres Therapeutics, Inc.",146.55M,-3.66%,1917376,126.33M
676,FONR,FONAR Corporation,146.23M,-0.68%,3171,102.42M
677,BDSX,"Biodesix, Inc.",143.47M,-0.34%,3898,49.09M
678,TELA,"TELA Bio, Inc.",140.57M,-3.48%,32664,53.08M
679,EBS,Emergent BioSolutions Inc.,140.42M,7.43%,655459,1.05B
680,ZURA,Zura Bio Limited,139.62M,1.85%,12068,-
681,MOLN,Molecular Partners AG,138.51M,-,1,9.46M
682,ZOM,Zomedica Corp.,138.07M,-0.57%,1129179,24.01M
683,IMUX,"Immunic, Inc.",137.59M,-0.33%,100339,-
684,ATHA,"Athira Pharma, Inc.",137.21M,-12.91%,458241,-
685,ATOS,"Atossa Therapeutics, Inc.",136.58M,9.17%,549175,-
686,SEER,"Seer, Inc.",135.38M,-2.39%,127025,16.66M
687,COYA,"Coya Therapeutics, Inc.",135.27M,4.15%,47051,-
688,LIFW,"MSP Recovery, Inc.",134.88M,-1.56%,108160,8.60M
689,CELU,Celularity Inc.,134.62M,2.43%,32168,14.79M
690,TBRG,TruBridge Inc.,133.71M,1.17%,-,336.79M
691,BCAB,"BioAtla, Inc.",132.78M,0.54%,41517,-
692,ZTEK,Zentek Ltd.,131.13M,1.56%,11539,25.27K
693,CDXC,ChromaDex Corporation,129.53M,0.87%,114591,83.57M
694,ARMP,"Armata Pharmaceuticals, Inc.",128.32M,-2.82%,373,4.05M
695,HITI,High Tide Inc.,128.05M,-0.62%,129035,487.67M
696,NGM,"NGM Biopharmaceuticals, Inc.",127.70M,0.33%,334542,-
697,GALT,Galectin Therapeutics Inc.,126.17M,0.98%,12736,-
698,ALLK,Allakos Inc.,125.09M,1.40%,47785,-
699,CLSD,"Clearside Biomedical, Inc.",124.78M,10.18%,320040,2.21M
700,ADAG,Adagene Inc.,124.41M,4.61%,2050,22.67M
701,TOI,"The Oncology Institute, Inc.",123.90M,0.89%,3204,309.88M
702,CVM,CEL-SCI Corporation,123.61M,0.04%,57336,-
703,GTH,Genetron Holdings Limited,122.07M,0.26%,5772,93.36M
704,KNTE,Kinnate Biopharma Inc.,121.69M,-0.97%,141472,-
705,ORMP,Oramed Pharmaceuticals Inc.,120.75M,2.35%,37642,1.34M
706,IOBT,"IO Biotech, Inc.",119.90M,-1.32%,7184,-
707,STIM,"Neuronetics, Inc.",119.86M,5.10%,69166,71.35M
708,CTXR,"Citius Pharmaceuticals, Inc.",118.78M,-2.09%,73405,-
709,YS,"YS Biopharma Co., Ltd.",118.27M,-3.91%,64203,560.76M
710,TKNO,"Alpha Teknova, Inc.",116.26M,5.96%,1614,36.71M
711,VIGL,"Vigil Neuroscience, Inc.",116.24M,1.23%,4235,-
712,DMAC,DiaMedica Therapeutics Inc.,116.14M,-,9045,-
713,ETON,"Eton Pharmaceuticals, Inc.",115.46M,2.22%,24051,33.48M
714,YI,"111, Inc.",114.12M,1.48%,17348,2.06B
715,SCTL,"Societal CDMO, Inc.",114.02M,-0.46%,328719,91.20M
716,VTGN,"VistaGen Therapeutics, Inc.",113.78M,1.78%,21862,1.04M
717,BYSI,BeyondSpring Inc.,113.54M,-2.06%,44551,1.55M
718,SHOT,Safety Shot Inc,112.72M,-5.48%,227930,4.40M
